,id,hour,source,number
3274,43019,47.0,TruckSource32,176
3275,43020,47.0,TruckSource33,174
3276,43021,47.0,TruckSource34,179
3277,43022,47.0,TruckSource35,246
3278,43023,47.0,TruckSource36,243
3279,43024,47.0,TruckSource37,65
3280,43025,47.0,TruckSource38,65
3281,43026,47.0,TruckSource39,65
3282,43027,47.0,TruckSource40,63
3283,43028,47.0,TruckSource41,63
3284,43029,47.0,TruckSource42,63
3285,43030,47.0,TruckSource43,63
3286,43031,47.0,TruckSource44,72
3287,43032,47.0,TruckSource45,70
3288,43033,47.0,TruckSource46,70
3289,43034,47.0,TruckSource47,68
3290,43035,47.0,TruckSource48,69
3291,43036,47.0,TruckSource49,67
3292,43037,47.0,TruckSource50,70
3293,43038,47.0,TruckSource51,114
3294,43039,47.0,TruckSource52,122
3295,43040,47.0,TruckSource53,120
3296,43041,47.0,TruckSource54,117
3297,43042,47.0,TruckSource55,35
3298,43043,47.0,TruckSource56,34
3299,43044,47.0,TruckSource57,35
3300,43045,47.0,TruckSource58,34
3301,43046,47.0,TruckSource59,53
3302,43047,47.0,TruckSource60,27
3303,43048,47.0,TruckSource61,26
3304,43049,47.0,TruckSource62,25
3305,43050,47.0,TruckSource63,26
3306,43051,47.0,TruckSource64,27
3307,43052,47.0,TruckSource65,20
3308,43053,47.0,TruckSource66,21
3309,43054,47.0,TruckSource67,21
3310,43055,47.0,TruckSource68,21
3311,43056,47.0,TruckSource69,21
3312,43057,48.0,TruckSource1,260
3313,43058,48.0,TruckSource2,258
3314,43059,48.0,TruckSource3,160
3315,43060,48.0,TruckSource4,157
3316,43061,48.0,TruckSource5,278
3317,43062,48.0,TruckSource6,279
3318,43063,48.0,TruckSource7,272
3319,43064,48.0,TruckSource8,218
3320,43065,48.0,TruckSource9,218
3321,43066,48.0,TruckSource10,224
3322,43067,48.0,TruckSource11,220
3323,43068,48.0,TruckSource12,204
3324,43069,48.0,TruckSource13,202
3325,43070,48.0,TruckSource14,201
3326,43071,48.0,TruckSource15,206
3327,43072,48.0,TruckSource16,200
3328,43073,48.0,TruckSource17,222
3329,43074,48.0,TruckSource18,216
3330,43075,48.0,TruckSource19,217
3331,43076,48.0,TruckSource20,222
3332,43077,48.0,TruckSource21,233
3333,43078,48.0,TruckSource22,230
3334,43079,48.0,TruckSource23,229
3335,43080,48.0,TruckSource24,229
3336,43081,48.0,TruckSource25,161
3337,43082,48.0,TruckSource26,166
3338,43083,48.0,TruckSource27,221
3339,43084,48.0,TruckSource28,226
3340,43085,48.0,TruckSource29,257
3341,43086,48.0,TruckSource30,218
3342,43087,48.0,TruckSource31,261
3343,43088,48.0,TruckSource32,180
3344,43089,48.0,TruckSource33,178
3345,43090,48.0,TruckSource34,183
3346,43091,48.0,TruckSource35,252
3347,43092,48.0,TruckSource36,248
3348,43093,48.0,TruckSource37,66
3349,43094,48.0,TruckSource38,66
3350,43095,48.0,TruckSource39,66
3351,43096,48.0,TruckSource40,64
3352,43097,48.0,TruckSource41,64
3353,43098,48.0,TruckSource42,64
3354,43099,48.0,TruckSource43,64
3355,43100,48.0,TruckSource44,74
3356,43101,48.0,TruckSource45,71
3357,43102,48.0,TruckSource46,72
3358,43103,48.0,TruckSource47,69
3359,43104,48.0,TruckSource48,71
3360,43105,48.0,TruckSource49,68
3361,43106,48.0,TruckSource50,71
3362,43107,48.0,TruckSource51,117
3363,43108,48.0,TruckSource52,124
3364,43109,48.0,TruckSource53,122
3365,43110,48.0,TruckSource54,120
3366,43111,48.0,TruckSource55,36
3367,43112,48.0,TruckSource56,35
3368,43113,48.0,TruckSource57,36
3369,43114,48.0,TruckSource58,34
3370,43115,48.0,TruckSource59,54
3371,43116,48.0,TruckSource60,28
3372,43117,48.0,TruckSource61,27
3373,43118,48.0,TruckSource62,26
3374,43119,48.0,TruckSource63,27
3375,43120,48.0,TruckSource64,27
3376,43121,48.0,TruckSource65,20
3377,43122,48.0,TruckSource66,21
3378,43123,48.0,TruckSource67,21
3379,43124,48.0,TruckSource68,21
3380,43125,48.0,TruckSource69,22
3381,43126,49.0,TruckSource1,266
3382,43127,49.0,TruckSource2,264
3383,43128,49.0,TruckSource3,164
3384,43129,49.0,TruckSource4,160
3385,43130,49.0,TruckSource5,285
3386,43131,49.0,TruckSource6,285
3387,43132,49.0,TruckSource7,277
3388,43133,49.0,TruckSource8,222
3389,43134,49.0,TruckSource9,222
3390,43135,49.0,TruckSource10,230
3391,43136,49.0,TruckSource11,225
3392,43137,49.0,TruckSource12,208
3393,43138,49.0,TruckSource13,207
3394,43139,49.0,TruckSource14,205
3395,43140,49.0,TruckSource15,210
3396,43141,49.0,TruckSource16,204
3397,43142,49.0,TruckSource17,227
3398,43143,49.0,TruckSource18,221
3399,43144,49.0,TruckSource19,221
3400,43145,49.0,TruckSource20,228
3401,43146,49.0,TruckSource21,238
3402,43147,49.0,TruckSource22,234
3403,43148,49.0,TruckSource23,235
3404,43149,49.0,TruckSource24,233
3405,43150,49.0,TruckSource25,164
3406,43151,49.0,TruckSource26,170
3407,43152,49.0,TruckSource27,226
3408,43153,49.0,TruckSource28,231
3409,43154,49.0,TruckSource29,262
3410,43155,49.0,TruckSource30,223
3411,43156,49.0,TruckSource31,267
3412,43157,49.0,TruckSource32,184
3413,43158,49.0,TruckSource33,182
3414,43159,49.0,TruckSource34,187
3415,43160,49.0,TruckSource35,257
3416,43161,49.0,TruckSource36,254
3417,43162,49.0,TruckSource37,67
3418,43163,49.0,TruckSource38,68
3419,43164,49.0,TruckSource39,67
3420,43165,49.0,TruckSource40,65
3421,43166,49.0,TruckSource41,66
3422,43167,49.0,TruckSource42,66
3423,43168,49.0,TruckSource43,65
3424,43169,49.0,TruckSource44,75
3425,43170,49.0,TruckSource45,73
3426,43171,49.0,TruckSource46,73
3427,43172,49.0,TruckSource47,71
3428,43173,49.0,TruckSource48,72
3429,43174,49.0,TruckSource49,70
3430,43175,49.0,TruckSource50,73
3431,43176,49.0,TruckSource51,119
3432,43177,49.0,TruckSource52,126
3433,43178,49.0,TruckSource53,124
3434,43179,49.0,TruckSource54,122
3435,43180,49.0,TruckSource55,36
3436,43181,49.0,TruckSource56,36
3437,43182,49.0,TruckSource57,37
3438,43183,49.0,TruckSource58,35
3439,43184,49.0,TruckSource59,55
3440,43185,49.0,TruckSource60,28
3441,43186,49.0,TruckSource61,28
3442,43187,49.0,TruckSource62,26
3443,43188,49.0,TruckSource63,27
3444,43189,49.0,TruckSource64,28
3445,43190,49.0,TruckSource65,21
3446,43191,49.0,TruckSource66,22
3447,43192,49.0,TruckSource67,21
3448,43193,49.0,TruckSource68,22
3449,43194,49.0,TruckSource69,22
3450,43195,50.0,TruckSource1,270
3451,43196,50.0,TruckSource2,270
3452,43197,50.0,TruckSource3,166
3453,43198,50.0,TruckSource4,163
3454,43199,50.0,TruckSource5,291
3455,43200,50.0,TruckSource6,291
3456,43201,50.0,TruckSource7,284
3457,43202,50.0,TruckSource8,226
3458,43203,50.0,TruckSource9,227
3459,43204,50.0,TruckSource10,234
3460,43205,50.0,TruckSource11,229
3461,43206,50.0,TruckSource12,212
3462,43207,50.0,TruckSource13,211
3463,43208,50.0,TruckSource14,209
3464,43209,50.0,TruckSource15,214
3465,43210,50.0,TruckSource16,208
3466,43211,50.0,TruckSource17,231
3467,43212,50.0,TruckSource18,225
3468,43213,50.0,TruckSource19,226
3469,43214,50.0,TruckSource20,232
3470,43215,50.0,TruckSource21,242
3471,43216,50.0,TruckSource22,239
3472,43217,50.0,TruckSource23,239
3473,43218,50.0,TruckSource24,238
3474,43219,50.0,TruckSource25,167
3475,43220,50.0,TruckSource26,174
3476,43221,50.0,TruckSource27,231
3477,43222,50.0,TruckSource28,236
3478,43223,50.0,TruckSource29,268
3479,43224,50.0,TruckSource30,227
3480,43225,50.0,TruckSource31,272
3481,43226,50.0,TruckSource32,188
3482,43227,50.0,TruckSource33,185
3483,43228,50.0,TruckSource34,191
3484,43229,50.0,TruckSource35,262
3485,43230,50.0,TruckSource36,259
3486,43231,50.0,TruckSource37,69
3487,43232,50.0,TruckSource38,70
3488,43233,50.0,TruckSource39,68
3489,43234,50.0,TruckSource40,67
3490,43235,50.0,TruckSource41,68
3491,43236,50.0,TruckSource42,67
3492,43237,50.0,TruckSource43,67
3493,43238,50.0,TruckSource44,77
3494,43239,50.0,TruckSource45,74
3495,43240,50.0,TruckSource46,75
3496,43241,50.0,TruckSource47,72
3497,43242,50.0,TruckSource48,73
3498,43243,50.0,TruckSource49,71
3499,43244,50.0,TruckSource50,74
3500,43245,50.0,TruckSource51,121
3501,43246,50.0,TruckSource52,129
3502,43247,50.0,TruckSource53,127
3503,43248,50.0,TruckSource54,124
3504,43249,50.0,TruckSource55,37
3505,43250,50.0,TruckSource56,37
3506,43251,50.0,TruckSource57,37
3507,43252,50.0,TruckSource58,35
3508,43253,50.0,TruckSource59,56
3509,43254,50.0,TruckSource60,29
3510,43255,50.0,TruckSource61,28
3511,43256,50.0,TruckSource62,27
3512,43257,50.0,TruckSource63,28
3513,43258,50.0,TruckSource64,29
3514,43259,50.0,TruckSource65,22
3515,43260,50.0,TruckSource66,22
3516,43261,50.0,TruckSource67,21
3517,43262,50.0,TruckSource68,22
3518,43263,50.0,TruckSource69,23
3519,43264,51.0,TruckSource1,276
3520,43265,51.0,TruckSource2,276
3521,43266,51.0,TruckSource3,170
3522,43267,51.0,TruckSource4,165
3523,43268,51.0,TruckSource5,297
3524,43269,51.0,TruckSource6,296
3525,43270,51.0,TruckSource7,289
3526,43271,51.0,TruckSource8,230
3527,43272,51.0,TruckSource9,231
3528,43273,51.0,TruckSource10,239
3529,43274,51.0,TruckSource11,234
3530,43275,51.0,TruckSource12,215
3531,43276,51.0,TruckSource13,215
3532,43277,51.0,TruckSource14,213
3533,43278,51.0,TruckSource15,219
3534,43279,51.0,TruckSource16,213
3535,43280,51.0,TruckSource17,235
3536,43281,51.0,TruckSource18,230
3537,43282,51.0,TruckSource19,231
3538,43283,51.0,TruckSource20,236
3539,43284,51.0,TruckSource21,247
3540,43285,51.0,TruckSource22,243
3541,43286,51.0,TruckSource23,243
3542,43287,51.0,TruckSource24,243
3543,43288,51.0,TruckSource25,170
3544,43289,51.0,TruckSource26,178
3545,43290,51.0,TruckSource27,235
3546,43291,51.0,TruckSource28,240
3547,43292,51.0,TruckSource29,273
3548,43293,51.0,TruckSource30,232
3549,43294,51.0,TruckSource31,277
3550,43295,51.0,TruckSource32,192
3551,43296,51.0,TruckSource33,189
3552,43297,51.0,TruckSource34,194
3553,43298,51.0,TruckSource35,267
3554,43299,51.0,TruckSource36,264
3555,43300,51.0,TruckSource37,71
3556,43301,51.0,TruckSource38,71
3557,43302,51.0,TruckSource39,70
3558,43303,51.0,TruckSource40,68
3559,43304,51.0,TruckSource41,69
3560,43305,51.0,TruckSource42,68
3561,43306,51.0,TruckSource43,68
3562,43307,51.0,TruckSource44,78
3563,43308,51.0,TruckSource45,76
3564,43309,51.0,TruckSource46,77
3565,43310,51.0,TruckSource47,73
3566,43311,51.0,TruckSource48,74
3567,43312,51.0,TruckSource49,72
3568,43313,51.0,TruckSource50,76
3569,43314,51.0,TruckSource51,124
3570,43315,51.0,TruckSource52,132
3571,43316,51.0,TruckSource53,129
3572,43317,51.0,TruckSource54,126
3573,43318,51.0,TruckSource55,38
3574,43319,51.0,TruckSource56,37
3575,43320,51.0,TruckSource57,38
3576,43321,51.0,TruckSource58,36
3577,43322,51.0,TruckSource59,58
3578,43323,51.0,TruckSource60,29
3579,43324,51.0,TruckSource61,29
3580,43325,51.0,TruckSource62,27
3581,43326,51.0,TruckSource63,29
3582,43327,51.0,TruckSource64,29
3583,43328,51.0,TruckSource65,22
3584,43329,51.0,TruckSource66,23
3585,43330,51.0,TruckSource67,22
3586,43331,51.0,TruckSource68,23
3587,43332,51.0,TruckSource69,23
3588,43333,52.0,TruckSource1,282
3589,43334,52.0,TruckSource2,280
3590,43335,52.0,TruckSource3,173
3591,43336,52.0,TruckSource4,168
3592,43337,52.0,TruckSource5,303
3593,43338,52.0,TruckSource6,303
3594,43339,52.0,TruckSource7,295
3595,43340,52.0,TruckSource8,234
3596,43341,52.0,TruckSource9,236
3597,43342,52.0,TruckSource10,243
3598,43343,52.0,TruckSource11,240
3599,43344,52.0,TruckSource12,220
3600,43345,52.0,TruckSource13,220
3601,43346,52.0,TruckSource14,218
3602,43347,52.0,TruckSource15,223
3603,43348,52.0,TruckSource16,217
3604,43349,52.0,TruckSource17,239
3605,43350,52.0,TruckSource18,234
3606,43351,52.0,TruckSource19,235
3607,43352,52.0,TruckSource20,242
3608,43353,52.0,TruckSource21,253
3609,43354,52.0,TruckSource22,249
3610,43355,52.0,TruckSource23,249
3611,43356,52.0,TruckSource24,247
3612,43357,52.0,TruckSource25,173
3613,43358,52.0,TruckSource26,181
3614,43359,52.0,TruckSource27,239
3615,43360,52.0,TruckSource28,245
3616,43361,52.0,TruckSource29,278
3617,43362,52.0,TruckSource30,237
3618,43363,52.0,TruckSource31,282
3619,43364,52.0,TruckSource32,196
3620,43365,52.0,TruckSource33,192
3621,43366,52.0,TruckSource34,198
3622,43367,52.0,TruckSource35,272
3623,43368,52.0,TruckSource36,269
3624,43369,52.0,TruckSource37,71
3625,43370,52.0,TruckSource38,72
3626,43371,52.0,TruckSource39,71
3627,43372,52.0,TruckSource40,70
3628,43373,52.0,TruckSource41,70
3629,43374,52.0,TruckSource42,70
3630,43375,52.0,TruckSource43,70
3631,43376,52.0,TruckSource44,80
3632,43377,52.0,TruckSource45,78
3633,43378,52.0,TruckSource46,78
3634,43379,52.0,TruckSource47,74
3635,43380,52.0,TruckSource48,76
3636,43381,52.0,TruckSource49,73
3637,43382,52.0,TruckSource50,77
3638,43383,52.0,TruckSource51,126
3639,43384,52.0,TruckSource52,135
3640,43385,52.0,TruckSource53,132
3641,43386,52.0,TruckSource54,129
3642,43387,52.0,TruckSource55,38
3643,43388,52.0,TruckSource56,38
3644,43389,52.0,TruckSource57,38
3645,43390,52.0,TruckSource58,37
3646,43391,52.0,TruckSource59,58
3647,43392,52.0,TruckSource60,30
3648,43393,52.0,TruckSource61,29
3649,43394,52.0,TruckSource62,28
3650,43395,52.0,TruckSource63,29
3651,43396,52.0,TruckSource64,30
3652,43397,52.0,TruckSource65,22
3653,43398,52.0,TruckSource66,23
3654,43399,52.0,TruckSource67,22
3655,43400,52.0,TruckSource68,23
3656,43401,52.0,TruckSource69,24
3657,43402,53.0,TruckSource1,288
3658,43403,53.0,TruckSource2,285
3659,43404,53.0,TruckSource3,176
3660,43405,53.0,TruckSource4,172
3661,43406,53.0,TruckSource5,308
3662,43407,53.0,TruckSource6,310
3663,43408,53.0,TruckSource7,300
3664,43409,53.0,TruckSource8,240
3665,43410,53.0,TruckSource9,241
3666,43411,53.0,TruckSource10,247
3667,43412,53.0,TruckSource11,245
3668,43413,53.0,TruckSource12,224
3669,43414,53.0,TruckSource13,224
3670,43415,53.0,TruckSource14,222
3671,43416,53.0,TruckSource15,227
3672,43417,53.0,TruckSource16,221
3673,43418,53.0,TruckSource17,243
3674,43419,53.0,TruckSource18,239
3675,43420,53.0,TruckSource19,240
3676,43421,53.0,TruckSource20,246
3677,43422,53.0,TruckSource21,258
3678,43423,53.0,TruckSource22,252
3679,43424,53.0,TruckSource23,253
3680,43425,53.0,TruckSource24,252
3681,43426,53.0,TruckSource25,177
3682,43427,53.0,TruckSource26,185
3683,43428,53.0,TruckSource27,244
3684,43429,53.0,TruckSource28,249
3685,43430,53.0,TruckSource29,284
3686,43431,53.0,TruckSource30,242
3687,43432,53.0,TruckSource31,287
3688,43433,53.0,TruckSource32,200
3689,43434,53.0,TruckSource33,196
3690,43435,53.0,TruckSource34,202
3691,43436,53.0,TruckSource35,277
3692,43437,53.0,TruckSource36,275
3693,43438,53.0,TruckSource37,73
3694,43439,53.0,TruckSource38,73
3695,43440,53.0,TruckSource39,73
3696,43441,53.0,TruckSource40,71
3697,43442,53.0,TruckSource41,71
3698,43443,53.0,TruckSource42,71
3699,43444,53.0,TruckSource43,71
3700,43445,53.0,TruckSource44,81
3701,43446,53.0,TruckSource45,80
3702,43447,53.0,TruckSource46,80
3703,43448,53.0,TruckSource47,76
3704,43449,53.0,TruckSource48,78
3705,43450,53.0,TruckSource49,75
3706,43451,53.0,TruckSource50,78
3707,43452,53.0,TruckSource51,129
3708,43453,53.0,TruckSource52,137
3709,43454,53.0,TruckSource53,134
3710,43455,53.0,TruckSource54,132
3711,43456,53.0,TruckSource55,39
3712,43457,53.0,TruckSource56,39
3713,43458,53.0,TruckSource57,39
3714,43459,53.0,TruckSource58,37
3715,43460,53.0,TruckSource59,60
3716,43461,53.0,TruckSource60,30
3717,43462,53.0,TruckSource61,30
3718,43463,53.0,TruckSource62,28
3719,43464,53.0,TruckSource63,30
3720,43465,53.0,TruckSource64,30
3721,43466,53.0,TruckSource65,23
3722,43467,53.0,TruckSource66,24
3723,43468,53.0,TruckSource67,23
3724,43469,53.0,TruckSource68,24
3725,43470,53.0,TruckSource69,24
3726,43471,54.0,TruckSource1,294
3727,43472,54.0,TruckSource2,290
3728,43473,54.0,TruckSource3,180
3729,43474,54.0,TruckSource4,175
3730,43475,54.0,TruckSource5,313
3731,43476,54.0,TruckSource6,315
3732,43477,54.0,TruckSource7,305
3733,43478,54.0,TruckSource8,244
3734,43479,54.0,TruckSource9,246
3735,43480,54.0,TruckSource10,251
3736,43481,54.0,TruckSource11,249
3737,43482,54.0,TruckSource12,228
3738,43483,54.0,TruckSource13,228
3739,43484,54.0,TruckSource14,226
3740,43485,54.0,TruckSource15,231
3741,43486,54.0,TruckSource16,225
3742,43487,54.0,TruckSource17,248
3743,43488,54.0,TruckSource18,244
3744,43489,54.0,TruckSource19,244
3745,43490,54.0,TruckSource20,250
3746,43491,54.0,TruckSource21,262
3747,43492,54.0,TruckSource22,257
3748,43493,54.0,TruckSource23,258
3749,43494,54.0,TruckSource24,256
3750,43495,54.0,TruckSource25,180
3751,43496,54.0,TruckSource26,188
3752,43497,54.0,TruckSource27,248
3753,43498,54.0,TruckSource28,255
3754,43499,54.0,TruckSource29,289
3755,43500,54.0,TruckSource30,247
3756,43501,54.0,TruckSource31,292
3757,43502,54.0,TruckSource32,204
3758,43503,54.0,TruckSource33,200
3759,43504,54.0,TruckSource34,205
3760,43505,54.0,TruckSource35,282
3761,43506,54.0,TruckSource36,280
3762,43507,54.0,TruckSource37,74
3763,43508,54.0,TruckSource38,74
3764,43509,54.0,TruckSource39,74
3765,43510,54.0,TruckSource40,72
3766,43511,54.0,TruckSource41,73
3767,43512,54.0,TruckSource42,73
3768,43513,54.0,TruckSource43,72
3769,43514,54.0,TruckSource44,82
3770,43515,54.0,TruckSource45,81
3771,43516,54.0,TruckSource46,81
3772,43517,54.0,TruckSource47,77
3773,43518,54.0,TruckSource48,79
3774,43519,54.0,TruckSource49,76
3775,43520,54.0,TruckSource50,80
3776,43521,54.0,TruckSource51,132
3777,43522,54.0,TruckSource52,139
3778,43523,54.0,TruckSource53,137
3779,43524,54.0,TruckSource54,134
3780,43525,54.0,TruckSource55,40
3781,43526,54.0,TruckSource56,39
3782,43527,54.0,TruckSource57,39
3783,43528,54.0,TruckSource58,38
3784,43529,54.0,TruckSource59,61
3785,43530,54.0,TruckSource60,31
3786,43531,54.0,TruckSource61,31
3787,43532,54.0,TruckSource62,29
3788,43533,54.0,TruckSource63,30
3789,43534,54.0,TruckSource64,31
3790,43535,54.0,TruckSource65,23
3791,43536,54.0,TruckSource66,24
3792,43537,54.0,TruckSource67,23
3793,43538,54.0,TruckSource68,24
3794,43539,54.0,TruckSource69,24
3795,43540,55.0,TruckSource1,299
3796,43541,55.0,TruckSource2,296
3797,43542,55.0,TruckSource3,183
3798,43543,55.0,TruckSource4,179
3799,43544,55.0,TruckSource5,319
3800,43545,55.0,TruckSource6,321
3801,43546,55.0,TruckSource7,311
3802,43547,55.0,TruckSource8,249
3803,43548,55.0,TruckSource9,250
3804,43549,55.0,TruckSource10,256
3805,43550,55.0,TruckSource11,253
3806,43551,55.0,TruckSource12,233
3807,43552,55.0,TruckSource13,233
3808,43553,55.0,TruckSource14,230
3809,43554,55.0,TruckSource15,236
3810,43555,55.0,TruckSource16,229
3811,43556,55.0,TruckSource17,253
3812,43557,55.0,TruckSource18,249
3813,43558,55.0,TruckSource19,248
3814,43559,55.0,TruckSource20,255
3815,43560,55.0,TruckSource21,266
3816,43561,55.0,TruckSource22,262
3817,43562,55.0,TruckSource23,263
3818,43563,55.0,TruckSource24,262
3819,43564,55.0,TruckSource25,184
3820,43565,55.0,TruckSource26,191
3821,43566,55.0,TruckSource27,252
3822,43567,55.0,TruckSource28,259
3823,43568,55.0,TruckSource29,295
3824,43569,55.0,TruckSource30,252
3825,43570,55.0,TruckSource31,298
3826,43571,55.0,TruckSource32,208
3827,43572,55.0,TruckSource33,204
3828,43573,55.0,TruckSource34,209
3829,43574,55.0,TruckSource35,287
3830,43575,55.0,TruckSource36,285
3831,43576,55.0,TruckSource37,75
3832,43577,55.0,TruckSource38,76
3833,43578,55.0,TruckSource39,75
3834,43579,55.0,TruckSource40,74
3835,43580,55.0,TruckSource41,74
3836,43581,55.0,TruckSource42,74
3837,43582,55.0,TruckSource43,73
3838,43583,55.0,TruckSource44,84
3839,43584,55.0,TruckSource45,82
3840,43585,55.0,TruckSource46,83
3841,43586,55.0,TruckSource47,79
3842,43587,55.0,TruckSource48,81
3843,43588,55.0,TruckSource49,77
3844,43589,55.0,TruckSource50,81
3845,43590,55.0,TruckSource51,135
3846,43591,55.0,TruckSource52,143
3847,43592,55.0,TruckSource53,139
3848,43593,55.0,TruckSource54,137
3849,43594,55.0,TruckSource55,41
3850,43595,55.0,TruckSource56,40
3851,43596,55.0,TruckSource57,40
3852,43597,55.0,TruckSource58,38
3853,43598,55.0,TruckSource59,62
3854,43599,55.0,TruckSource60,31
3855,43600,55.0,TruckSource61,31
3856,43601,55.0,TruckSource62,29
3857,43602,55.0,TruckSource63,31
3858,43603,55.0,TruckSource64,31
3859,43604,55.0,TruckSource65,23
3860,43605,55.0,TruckSource66,25
3861,43606,55.0,TruckSource67,24
3862,43607,55.0,TruckSource68,24
3863,43608,55.0,TruckSource69,25
3864,43609,56.0,TruckSource1,305
3865,43610,56.0,TruckSource2,302
3866,43611,56.0,TruckSource3,186
3867,43612,56.0,TruckSource4,182
3868,43613,56.0,TruckSource5,326
3869,43614,56.0,TruckSource6,326
3870,43615,56.0,TruckSource7,317
3871,43616,56.0,TruckSource8,254
3872,43617,56.0,TruckSource9,255
3873,43618,56.0,TruckSource10,261
3874,43619,56.0,TruckSource11,258
3875,43620,56.0,TruckSource12,237
3876,43621,56.0,TruckSource13,237
3877,43622,56.0,TruckSource14,235
3878,43623,56.0,TruckSource15,239
3879,43624,56.0,TruckSource16,233
3880,43625,56.0,TruckSource17,257
3881,43626,56.0,TruckSource18,253
3882,43627,56.0,TruckSource19,253
3883,43628,56.0,TruckSource20,260
3884,43629,56.0,TruckSource21,270
3885,43630,56.0,TruckSource22,267
3886,43631,56.0,TruckSource23,268
3887,43632,56.0,TruckSource24,266
3888,43633,56.0,TruckSource25,187
3889,43634,56.0,TruckSource26,194
3890,43635,56.0,TruckSource27,257
3891,43636,56.0,TruckSource28,264
3892,43637,56.0,TruckSource29,300
3893,43638,56.0,TruckSource30,256
3894,43639,56.0,TruckSource31,304
3895,43640,56.0,TruckSource32,212
3896,43641,56.0,TruckSource33,208
3897,43642,56.0,TruckSource34,212
3898,43643,56.0,TruckSource35,292
3899,43644,56.0,TruckSource36,290
3900,43645,56.0,TruckSource37,76
3901,43646,56.0,TruckSource38,76
3902,43647,56.0,TruckSource39,77
3903,43648,56.0,TruckSource40,75
3904,43649,56.0,TruckSource41,76
3905,43650,56.0,TruckSource42,75
3906,43651,56.0,TruckSource43,75
3907,43652,56.0,TruckSource44,85
3908,43653,56.0,TruckSource45,84
3909,43654,56.0,TruckSource46,85
3910,43655,56.0,TruckSource47,80
3911,43656,56.0,TruckSource48,82
3912,43657,56.0,TruckSource49,79
3913,43658,56.0,TruckSource50,83
3914,43659,56.0,TruckSource51,138
3915,43660,56.0,TruckSource52,145
3916,43661,56.0,TruckSource53,141
3917,43662,56.0,TruckSource54,139
3918,43663,56.0,TruckSource55,42
3919,43664,56.0,TruckSource56,41
3920,43665,56.0,TruckSource57,41
3921,43666,56.0,TruckSource58,39
3922,43667,56.0,TruckSource59,63
3923,43668,56.0,TruckSource60,32
3924,43669,56.0,TruckSource61,32
3925,43670,56.0,TruckSource62,30
3926,43671,56.0,TruckSource63,31
3927,43672,56.0,TruckSource64,32
3928,43673,56.0,TruckSource65,24
3929,43674,56.0,TruckSource66,25
3930,43675,56.0,TruckSource67,24
3931,43676,56.0,TruckSource68,24
3932,43677,56.0,TruckSource69,25
3933,43678,57.0,TruckSource1,310
3934,43679,57.0,TruckSource2,307
3935,43680,57.0,TruckSource3,190
3936,43681,57.0,TruckSource4,185
3937,43682,57.0,TruckSource5,331
3938,43683,57.0,TruckSource6,331
3939,43684,57.0,TruckSource7,322
3940,43685,57.0,TruckSource8,258
3941,43686,57.0,TruckSource9,259
3942,43687,57.0,TruckSource10,266
3943,43688,57.0,TruckSource11,263
3944,43689,57.0,TruckSource12,241
3945,43690,57.0,TruckSource13,241
3946,43691,57.0,TruckSource14,238
3947,43692,57.0,TruckSource15,244
3948,43693,57.0,TruckSource16,237
3949,43694,57.0,TruckSource17,262
3950,43695,57.0,TruckSource18,257
3951,43696,57.0,TruckSource19,258
3952,43697,57.0,TruckSource20,264
3953,43698,57.0,TruckSource21,276
3954,43699,57.0,TruckSource22,272
3955,43700,57.0,TruckSource23,272
3956,43701,57.0,TruckSource24,271
3957,43702,57.0,TruckSource25,190
3958,43703,57.0,TruckSource26,197
3959,43704,57.0,TruckSource27,261
3960,43705,57.0,TruckSource28,269
3961,43706,57.0,TruckSource29,305
3962,43707,57.0,TruckSource30,261
3963,43708,57.0,TruckSource31,309
3964,43709,57.0,TruckSource32,215
3965,43710,57.0,TruckSource33,212
3966,43711,57.0,TruckSource34,216
3967,43712,57.0,TruckSource35,297
3968,43713,57.0,TruckSource36,296
3969,43714,57.0,TruckSource37,78
3970,43715,57.0,TruckSource38,78
3971,43716,57.0,TruckSource39,78
3972,43717,57.0,TruckSource40,76
3973,43718,57.0,TruckSource41,77
3974,43719,57.0,TruckSource42,76
3975,43720,57.0,TruckSource43,77
3976,43721,57.0,TruckSource44,87
3977,43722,57.0,TruckSource45,85
3978,43723,57.0,TruckSource46,86
3979,43724,57.0,TruckSource47,81
3980,43725,57.0,TruckSource48,83
3981,43726,57.0,TruckSource49,80
3982,43727,57.0,TruckSource50,84
3983,43728,57.0,TruckSource51,141
3984,43729,57.0,TruckSource52,147
3985,43730,57.0,TruckSource53,143
3986,43731,57.0,TruckSource54,142
3987,43732,57.0,TruckSource55,43
3988,43733,57.0,TruckSource56,42
3989,43734,57.0,TruckSource57,42
3990,43735,57.0,TruckSource58,39
3991,43736,57.0,TruckSource59,64
3992,43737,57.0,TruckSource60,32
3993,43738,57.0,TruckSource61,33
3994,43739,57.0,TruckSource62,30
3995,43740,57.0,TruckSource63,31
3996,43741,57.0,TruckSource64,33
3997,43742,57.0,TruckSource65,24
3998,43743,57.0,TruckSource66,25
3999,43744,57.0,TruckSource67,25
4000,43745,57.0,TruckSource68,25
4001,43746,57.0,TruckSource69,25
4002,43747,58.0,TruckSource1,315
4003,43748,58.0,TruckSource2,313
4004,43749,58.0,TruckSource3,193
4005,43750,58.0,TruckSource4,188
4006,43751,58.0,TruckSource5,338
4007,43752,58.0,TruckSource6,337
4008,43753,58.0,TruckSource7,327
4009,43754,58.0,TruckSource8,262
